filename,folder,duration,rat,n_channels,sleep,maze,habituation,treatment,light,date_time
22112018_CanCSR8_tmaze_2_6.set,d:/beths/CanCsubRet8/tmaze/t2_22112018/s6,97.0,CanCSR8,32,0,,0,Control,11.0,2018-11-22 15:18:05
22112018_CanCSR8_tmaze_2_7.set,d:/beths/CanCsubRet8/tmaze/t2_22112018/s7,131.0,CanCSR8,32,0,,0,Control,11.0,2018-11-22 15:21:03
22112018_CanCSR8_tmaze_2_8.set,d:/beths/CanCsubRet8/tmaze/t2_22112018/s8,87.0,CanCSR8,32,0,,0,Control,11.0,2018-11-22 15:24:04
23112018_CanCSR8_tmaze_3_1.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s1,68.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:13:02
23112018_CanCSR8_tmaze_3_2.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s2,79.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:16:03
23112018_CanCSR8_tmaze_3_3.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s3,78.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:19:02
23112018_CanCSR8_tmaze_3_4.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s4,64.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:21:05
23112018_CanCSR8_tmaze_3_5.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s5,113.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:24:00
23112018_CanCSR8_tmaze_3_6.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s6,87.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:26:05
23112018_CanCSR8_tmaze_3_7.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s7,75.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:29:01
23112018_CanCSR8_tmaze_3_8.set,d:/beths/CanCsubRet8/tmaze/t3_23112018/s8,60.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:31:02
23112018_CanCSR8_tmaze_4_1.set,d:/beths/CanCsubRet8/tmaze/t4_23112018,66.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:38:02
23112018_CanCSR8_tmaze_4_2.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s2,56.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:40:02
23112018_CanCSR8_tmaze_4_3.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s3,80.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:42:02
23112018_CanCSR8_tmaze_4_4.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s4,110.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:44:05
23112018_CanCSR8_tmaze_4_5.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s5,62.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:47:05
23112018_CanCSR8_tmaze_4_6.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s6,92.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:49:04
23112018_CanCSR8_tmaze_4_7.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s7,65.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:52:00
23112018_CanCSR8_tmaze_4_8.set,d:/beths/CanCsubRet8/tmaze/t4_23112018/s8,104.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:54:01
23112018_CanCSR8_tmaze_5_1.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s1,65.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:05:04
23112018_CanCSR8_tmaze_5_2.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s2,55.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:08:00
23112018_CanCSR8_tmaze_5_3.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s3,91.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:09:05
23112018_CanCSR8_tmaze_5_4.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s4,74.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:12:02
23112018_CanCSR8_tmaze_5_5.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s5,58.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:14:02
23112018_CanCSR8_tmaze_5_6.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s6,73.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:16:02
23112018_CanCSR8_tmaze_5_7.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s7,109.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:18:03
23112018_CanCSR8_tmaze_5_8.set,d:/beths/CanCsubRet8/tmaze/t5_23112018/s8,61.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 15:21:03
26112018_CanCSR8_tmaze_6_1.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s1,66.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 10:48:01
26112018_CanCSR8_tmaze_6_2.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s2,68.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 10:50:05
26112018_CanCSR8_tmaze_6_3.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s3,67.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 10:52:05
26112018_CanCSR8_tmaze_6_4.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s4,59.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 10:54:05
26112018_CanCSR8_tmaze_6_5.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s5,69.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 10:57:01
26112018_CanCSR8_tmaze_6_6.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s6,65.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 10:59:01
26112018_CanCSR8_tmaze_6_7.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s7,60.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 11:02:03
26112018_CanCSR8_tmaze_6_8.set,d:/beths/CanCsubRet8/tmaze/t6_23112018/s8,56.0,CanCSR8,32,0,,0,Control,11.0,2018-11-26 11:04:02
04042018_CSR1_+maze_t6_1.set,d:/beths/CRS1/+ maze/04042018_t6/S1,59.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:18:00
04042018_CSR1_+maze_t6_2.set,d:/beths/CRS1/+ maze/04042018_t6/S2,71.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:20:02
04042018_CSR1_+maze_t6_3.set,d:/beths/CRS1/+ maze/04042018_t6/S3,60.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:26:02
04042018_CSR1_+maze_t6_4.set,d:/beths/CRS1/+ maze/04042018_t6/S4,73.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:37:00
04042018_CSR1_+maze_t6_5.set,d:/beths/CRS1/+ maze/04042018_t6/S5,128.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:39:03
04042018_CSR1_+maze_t6_6.set,d:/beths/CRS1/+ maze/04042018_t6/S6,65.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:43:01
04042018_CSR1_+maze_t6_7.set,d:/beths/CRS1/+ maze/04042018_t6/S7,52.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:47:02
04042018_CSR1_+maze_t6_8.set,d:/beths/CRS1/+ maze/04042018_t6/S8,180.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-04 13:49:02
09042018_CSR1_+maze_t7_1.set,d:/beths/CRS1/+ maze/09042018_t7/S1,80.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:31:02
09042018_CSR1_+maze_t7_2.set,d:/beths/CRS1/+ maze/09042018_t7/S2,75.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:34:04
09042018_CSR1_+maze_t7_3.set,d:/beths/CRS1/+ maze/09042018_t7/S3,80.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:37:00
09042018_CSR1_+maze_t7_4.set,d:/beths/CRS1/+ maze/09042018_t7/S4,81.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:39:03
09042018_CSR1_+maze_t7_5.set,d:/beths/CRS1/+ maze/09042018_t7/S5,98.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:42:02
09042018_CSR1_+maze_t7_6.set,d:/beths/CRS1/+ maze/09042018_t7/S6,63.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:46:05
09042018_CSR1_+maze_t7_7.set,d:/beths/CRS1/+ maze/09042018_t7/S7,75.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:49:03
09042018_CSR1_+maze_t7_8.set,d:/beths/CRS1/+ maze/09042018_t7/S8,60.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-09 13:54:02
10042018_CSR1_+maze_t8_1.set,d:/beths/CRS1/+ maze/10042018_t8/S1,71.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:08:03
10042018_CSR1_+maze_t8_2.set,d:/beths/CRS1/+ maze/10042018_t8/S2,91.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:11:01
10042018_CSR1_+maze_t8_3.set,d:/beths/CRS1/+ maze/10042018_t8/S3,70.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:13:04
10042018_CSR1_+maze_t8_4.set,d:/beths/CRS1/+ maze/10042018_t8/S4,71.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:16:00
10042018_CSR1_+maze_t8_5.set,d:/beths/CRS1/+ maze/10042018_t8/S5,71.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:18:02
10042018_CSR1_+maze_t8_6.set,d:/beths/CRS1/+ maze/10042018_t8/S6,76.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:21:03
10042018_CSR1_+maze_t8_7.set,d:/beths/CRS1/+ maze/10042018_t8/S7,107.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:23:04
10042018_CSR1_+maze_t8_8.set,d:/beths/CRS1/+ maze/10042018_t8/S8,67.0,CSR1,32,0,tmaze,0,Control,11.0,2018-04-10 13:26:02
20032018_CSR1_+maze_hab1_1.set,d:/beths/CRS1/+ maze/20032018_hab1/S1,300.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-20 16:29:05
20032018_CSR1_+maze_hab1_2.set,d:/beths/CRS1/+ maze/20032018_hab1/S2,300.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-20 16:37:01
20032018_CSR1_+maze_hab1_3.set,d:/beths/CRS1/+ maze/20032018_hab1/S3,301.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-20 16:43:05
21032018_CSR1_+maze_hab2_1.set,d:/beths/CRS1/+ maze/21032018_hab2/S1,300.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-21 13:38:04
21032018_CSR1_+maze_hab2_2.set,d:/beths/CRS1/+ maze/21032018_hab2/S2,301.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-21 13:47:04
21032018_CSR1_+maze_hab2_3.set,d:/beths/CRS1/+ maze/21032018_hab2/S3,300.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-21 13:56:02
21032018_CSR1_+maze_hab2_4.set,d:/beths/CRS1/+ maze/21032018_hab2/S4,300.0,CSR1,32,0,tmaze,1,Control,11.0,2018-03-21 14:03:04
22032018_CSR1_+maze_t1_1.set,d:/beths/CRS1/+ maze/22032018_t1/S1,78.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:02:05
22032018_CSR1_+maze_t1_2.set,d:/beths/CRS1/+ maze/22032018_t1/S2,59.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:06:02
22032018_CSR1_+maze_t1_3.set,d:/beths/CRS1/+ maze/22032018_t1/S3,70.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:08:01
22032018_CSR1_+maze_t1_4.set,d:/beths/CRS1/+ maze/22032018_t1/S4,52.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:10:03
22032018_CSR1_+maze_t1_5.set,d:/beths/CRS1/+ maze/22032018_t1/S5,64.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:13:00
22032018_CSR1_+maze_t1_6.set,d:/beths/CRS1/+ maze/22032018_t1/S6,70.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:14:05
22032018_CSR1_+maze_t1_7.set,d:/beths/CRS1/+ maze/22032018_t1/S7,66.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:17:02
22032018_CSR1_+maze_t1_8.set,d:/beths/CRS1/+ maze/22032018_t1/S8,68.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-22 13:19:04
23032018_CSR1_+maze_t2_1.set,d:/beths/CRS1/+ maze/23032018_t2/S1,59.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 12:45:01
23032018_CSR1_+maze_t2_2.set,d:/beths/CRS1/+ maze/23032018_t2/S2,60.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 12:47:02
23032018_CSR1_+maze_t2_3.set,d:/beths/CRS1/+ maze/23032018_t2/S3,76.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 12:49:03
23032018_CSR1_+maze_t2_4.set,d:/beths/CRS1/+ maze/23032018_t2/S4,88.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 12:52:00
23032018_CSR1_+maze_t2_5.set,d:/beths/CRS1/+ maze/23032018_t2/S5,65.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 12:54:04
23032018_CSR1_+maze_t2_6.set,d:/beths/CRS1/+ maze/23032018_t2/S6,74.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 12:56:05
23032018_CSR1_+maze_t2_7.set,d:/beths/CRS1/+ maze/23032018_t2/S7,85.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 13:00:02
23032018_CSR1_+maze_t2_8.set,d:/beths/CRS1/+ maze/23032018_t2/S8,93.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-23 13:02:05
27032018_CSR1_+maze_t3_1.set,d:/beths/CRS1/+ maze/27032018_t3/S1,60.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:33:02
27032018_CSR1_+maze_t3_2.set,d:/beths/CRS1/+ maze/27032018_t3/S2,64.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:36:04
27032018_CSR1_+maze_t3_3.set,d:/beths/CRS1/+ maze/27032018_t3/S3,82.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:39:05
27032018_CSR1_+maze_t3_4.set,d:/beths/CRS1/+ maze/27032018_t3/S4,75.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:42:04
27032018_CSR1_+maze_t3_5.set,d:/beths/CRS1/+ maze/27032018_t3/S5,68.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:49:00
27032018_CSR1_+maze_t3_6.set,d:/beths/CRS1/+ maze/27032018_t3/S6,63.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:51:03
27032018_CSR1_+maze_t3_7.set,d:/beths/CRS1/+ maze/27032018_t3/S7,72.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:54:00
27032018_CSR1_+maze_t3_8.set,d:/beths/CRS1/+ maze/27032018_t3/S8,61.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-27 16:56:02
28032018_CSR1_+maze_t4_1.set,d:/beths/CRS1/+ maze/28032018_t4/S1,63.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:30:01
28032018_CSR1_+maze_t4_2.set,d:/beths/CRS1/+ maze/28032018_t4/S2,58.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:32:01
28032018_CSR1_+maze_t4_3.set,d:/beths/CRS1/+ maze/28032018_t4/S3,89.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:34:01
28032018_CSR1_+maze_t4_4.set,d:/beths/CRS1/+ maze/28032018_t4/S4,81.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:36:05
28032018_CSR1_+maze_t4_5.set,d:/beths/CRS1/+ maze/28032018_t4/S5,73.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:39:03
28032018_CSR1_+maze_t4_6.set,d:/beths/CRS1/+ maze/28032018_t4/S6,62.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:41:05
28032018_CSR1_+maze_t4_7.set,d:/beths/CRS1/+ maze/28032018_t4/S7,52.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:43:05
28032018_CSR1_+maze_t4_8.set,d:/beths/CRS1/+ maze/28032018_t4/S8,54.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-28 13:46:01
29032018_CSR1_+maze_t5_1.set,d:/beths/CRS1/+ maze/29032018_t5/S1,68.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 16:52:01
29032018_CSR1_+maze_t5_23.set,d:/beths/CRS1/+ maze/29032018_t5/S2,72.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 16:54:05
29032018_CSR1_+maze_t5_3.set,d:/beths/CRS1/+ maze/29032018_t5/S3,63.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 16:57:01
29032018_CSR1_+maze_t5_4.set,d:/beths/CRS1/+ maze/29032018_t5/S4,74.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 16:59:01
29032018_CSR1_+maze_t5_5.set,d:/beths/CRS1/+ maze/29032018_t5/S5,61.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 17:01:01
29032018_CSR1_+maze_t5_6.set,d:/beths/CRS1/+ maze/29032018_t5/S6,56.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 17:03:03
29032018_CSR1_+maze_t5_7.set,d:/beths/CRS1/+ maze/29032018_t5/S7,58.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 17:05:02
29032018_CSR1_+maze_t5_8.set,d:/beths/CRS1/+ maze/29032018_t5/S8,52.0,CSR1,32,0,tmaze,0,Control,11.0,2018-03-29 17:07:04
13042018_CRS1_movespatcues_1_1.set,d:/beths/CRS1/move spatial cues/13042018/S1,300.0,CRS1,32,0,spatial_cues,0,Control,11.0,2018-04-13 16:56:05
13042018_CRS1_movespatcues_1_2.set,d:/beths/CRS1/move spatial cues/13042018/S2,300.0,CRS1,32,0,spatial_cues,0,Control,11.0,2018-04-13 17:05:02
13042018_CRS1_movespatcues_1_3.set,d:/beths/CRS1/move spatial cues/13042018/S3,300.0,CRS1,32,0,spatial_cues,0,Control,11.0,2018-04-13 17:14:01
13042018_CRS1_movespatcues_1_4.set,d:/beths/CRS1/move spatial cues/13042018/S4,300.0,CRS1,32,0,spatial_cues,0,Control,11.0,2018-04-13 17:22:01
13042018_CRS1_movespatcues_1_.set,d:/beths/CRS1/move spatial cues/13042018/S5,300.0,CRS1,32,0,spatial_cues,0,Control,11.0,2018-04-13 17:31:03
13042018_CRS1_movespatcues_1_5.set,d:/beths/CRS1/move spatial cues/13042018/S5,300.0,CRS1,32,0,spatial_cues,0,Control,11.0,2018-04-13 17:31:03
18042018_CRS1_movewalls_bigsq_1_1.set,d:/beths/CRS1/move walls/18042018/S1_big sq,900.0,CRS1,32,0,big_sq,0,Control,11.0,2018-04-18 15:53:00
18042018_CRS1_movewalls_1wall_1_2.set,d:/beths/CRS1/move walls/18042018/S2_1wall,900.0,CRS1,32,0,move_walls,0,Control,11.0,2018-04-18 16:09:02
18042018_CRS1_movewalls_2wall_1_3.set,d:/beths/CRS1/move walls/18042018/S3_2wall,900.0,CRS1,32,0,move_walls,0,Control,11.0,2018-04-18 16:27:03
12032018_CRS1_screening_smallsq_4.set,d:/beths/CRS1/screening/12032018,900.0,CRS1,32,0,small_sq,0,Control,11.0,2018-03-12 13:34:05
13032018_CRS1_screening_smallsq_5.set,d:/beths/CRS1/screening/13032018,900.0,CRS1,32,0,small_sq,0,Control,11.0,2018-03-13 14:29:01
14032018_CRS1_screening_smallsq_6.set,d:/beths/CRS1/screening/14032018,900.0,CRS1,32,0,small_sq,0,Control,11.0,2018-03-14 11:37:05
15032018_CRS1_screening_smallsq_7.set,d:/beths/CRS1/screening/15032018,120.0,CRS1,32,0,small_sq,0,Control,11.0,2018-03-15 14:22:04
20032018_CRS1_screening_smallsq_8.set,d:/beths/CRS1/screening/20032018,900.0,CRS1,32,0,small_sq,0,Control,11.0,2018-03-20 12:26:00
22022018_CRS1_screening_smallsq_1.set,d:/beths/CRS1/screening/22022018,300.0,CRS1,32,0,small_sq,0,Control,11.0,2018-02-22 14:24:04
23022018_CRS1_screening_smallsq_2.set,d:/beths/CRS1/screening/23022018,600.0,CRS1,32,0,small_sq,0,Control,11.0,2018-02-23 15:10:03
27022018_CRS1_screening_smallsq_3.set,d:/beths/CRS1/screening/27022018,900.0,CRS1,32,0,small_sq,0,Control,11.0,2018-02-27 12:25:05
18042018_CRS1_movewalls_2wall_1_4.set,d:/beths/CRS1/sleep/18042018/S4_movewall,900.0,CRS1,32,0,sleep,0,Control,11.0,2018-04-18 16:43:03
18042018_CRS1_movewalls_2wall_1_5_partialk.set,d:/beths/CRS1/sleep/18042018/S5_movewall,900.0,CRS1,32,0,sleep,0,Control,11.0,2018-04-18 16:59:03
23032018_CRS1_sleep_awake_1.set,d:/beths/CRS1/sleep/23032018/S1,120.0,CRS1,32,1,sleep,0,Control,11.0,2018-03-23 15:42:00
23032018_CRS1_sleep_resting_2.set,d:/beths/CRS1/sleep/23032018/S2,120.0,CRS1,32,1,sleep,0,Control,11.0,2018-03-23 16:03:03
23032018_CRS1_sleep_resting_3.set,d:/beths/CRS1/sleep/23032018/S3,120.0,CRS1,32,1,sleep,0,Control,11.0,2018-03-23 16:24:01
23032018_CRS1_sleep_resting_4.set,d:/beths/CRS1/sleep/23032018/S4,120.0,CRS1,32,1,sleep,0,Control,11.0,2018-03-23 16:45:01
22032018_CRS1_smallsqbigsq_small_1.set,d:/beths/CRS1/small sq_big sq/22032018/S1_small,120.0,CRS1,32,0,small_sq,0,Control,11.0,2018-03-22 16:16:03
22032018_CRS1_smallsqbigsq_big_2.set,d:/beths/CRS1/small sq_big sq/22032018/S2_big,120.0,CRS1,32,0,big_sq,0,Control,11.0,2018-03-22 16:39:00
16042018_CRS1_WBtask_1_1.set,d:/beths/CRS1/WB task/16042018_day 1/S1,300.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-16 14:02:04
16042018_CRS1_WBtask_1_2.set,d:/beths/CRS1/WB task/16042018_day 1/S2,300.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-16 14:13:02
16042018_CRS1_WBtask_1_3.set,d:/beths/CRS1/WB task/16042018_day 1/S3,301.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-16 14:21:01
16042018_CRS1_WBtask_1_4.set,d:/beths/CRS1/WB task/16042018_day 1/S4,300.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-16 14:29:03
16042018_CRS1_WBtask_1_5.set,d:/beths/CRS1/WB task/16042018_day 1/S5,301.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-16 14:36:01
16042018_CRS1_WBtask_1_6.set,d:/beths/CRS1/WB task/16042018_day 1/S6,300.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-16 14:44:00
17042018_CRS1_WBtask_2_1.set,d:/beths/CRS1/WB task/17042018_day2/S1,301.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-17 13:04:05
17042018_CRS1_WBtask_2_2.set,d:/beths/CRS1/WB task/17042018_day2/S2,300.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-17 13:12:02
17042018_CRS1_WBtask_2_3.set,d:/beths/CRS1/WB task/17042018_day2/S3,301.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-17 13:19:00
17042018_CRS1_WBtask_2_4.set,d:/beths/CRS1/WB task/17042018_day2/S4,301.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-17 13:26:04
17042018_CRS1_WBtask_2_5.set,d:/beths/CRS1/WB task/17042018_day2/S5,301.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-17 13:33:03
17042018_CRS1_WBtask_2_6.set,d:/beths/CRS1/WB task/17042018_day2/S6,300.0,CRS1,32,0,wb_task,0,Control,11.0,2018-04-17 13:41:01
20032018_CRS2_+maze_hab1_1.set,d:/beths/CRS2/+ maze/20032018_hab1/S1,300.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-20 18:43:03
20032018_CRS2_+maze_hab1_2.set,d:/beths/CRS2/+ maze/20032018_hab1/S2,301.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-20 18:50:05
20032018_CRS2_+maze_hab1_3.set,d:/beths/CRS2/+ maze/20032018_hab1/S3,300.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-20 18:58:00
21032018_CRS2_+maze_hab2_1.set,d:/beths/CRS2/+ maze/21032018_hab2/S1,300.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-21 15:16:00
21032018_CRS2_+maze_hab2_2.set,d:/beths/CRS2/+ maze/21032018_hab2/S2,300.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-21 15:23:00
21032018_CRS2_+maze_hab2_3.set,d:/beths/CRS2/+ maze/21032018_hab2/S3,300.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-21 15:43:03
21032018_CRS2_+maze_hab2_4.set,d:/beths/CRS2/+ maze/21032018_hab2/S4,300.0,CRS2,32,0,tmaze,1,Control,11.0,2018-03-21 15:50:02
22032018_CRS2_+maze_t1_1.set,d:/beths/CRS2/+ maze/22032018_T1/S1,75.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:07:00
22032018_CRS2_+maze_t1_2.set,d:/beths/CRS2/+ maze/22032018_T1/S2,83.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:11:01
22032018_CRS2_+maze_t1_3.set,d:/beths/CRS2/+ maze/22032018_T1/S3,89.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:13:03
22032018_CRS2_+maze_t1_4.set,d:/beths/CRS2/+ maze/22032018_T1/S4,61.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:17:02
22032018_CRS2_+maze_t1_5.set,d:/beths/CRS2/+ maze/22032018_T1/S5,49.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:21:04
22032018_CRS2_+maze_t1_6.set,d:/beths/CRS2/+ maze/22032018_T1/S6,55.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:23:02
22032018_CRS2_+maze_t1_7.set,d:/beths/CRS2/+ maze/22032018_T1/S7,60.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:25:02
22032018_CRS2_+maze_t1_8.set,d:/beths/CRS2/+ maze/22032018_T1/S8,65.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-22 11:27:04
23032018_CRS2_+maze_t2_1.set,d:/beths/CRS2/+ maze/23032018_t2/S1,79.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-23 11:50:02
23032018_CRS2_+maze_t2_2.set,d:/beths/CRS2/+ maze/23032018_t2/S2,67.0,CRS2,32,0,tmaze,0,Control,11.0,2018-03-23 11:53:05
